student_id,name,gender,age,grade_level,math_score,reading_score,writing_score,attendance_rate,parent_education,study_hours,internet_access,lunch_type,extra_activities,final_result
S732,Student_732,Male,17,9,98,59,62,89.9247844380163,Master's,1.62881553422782,No,Standard,Yes,Pass
S733,Student_733,Female,15,12,91,71,75,85.7125197712449,Bachelor's,4.84935222992483,No,Standard,No,Fail
S734,Student_734,Female,15,11,92,66,63,94.6921660142107,Bachelor's,3.07346185334128,No,Free or reduced,No,Fail
S735,Student_735,Other,15,11,90,53,80,80.4789253054097,PhD,1.29159380748662,No,Standard,Yes,Fail
S736,Student_736,Male,16,9,58,97,53,91.6965562261158,PhD,3.50733161766027,Yes,Standard,Yes,Pass
S737,Student_737,Other,17,10,73,96,88,98.8294847501213,PhD,2.01279562805124,Yes,Standard,No,Fail
S738,Student_738,Male,15,9,86,74,57,83.48818534223,Master's,4.21477380750921,Yes,Standard,Yes,Pass
S739,Student_739,Female,17,9,98,70,74,89.4329898150119,PhD,4.27128829426476,Yes,Free or reduced,No,Pass
S740,Student_740,Female,17,9,90,86,62,81.8284398363428,Bachelor's,4.91578942341865,No,Standard,Yes,Fail
S741,Student_741,Female,15,10,66,87,81,92.5136382452271,PhD,3.00747812409801,Yes,Free or reduced,No,Fail
S742,Student_742,Female,15,12,73,98,87,91.0106336119245,High School,2.81982751891095,No,Free or reduced,Yes,Fail
S743,Student_743,Other,17,9,70,50,87,88.1473104842567,PhD,4.01390242178592,Yes,Free or reduced,Yes,Pass
S744,Student_744,Male,15,10,88,74,77,90.4275404294748,Master's,1.52988262536771,Yes,Standard,No,Pass
S745,Student_745,Male,15,12,90,85,79,97.9314931693802,High School,3.1876620551725,Yes,Standard,No,Fail
S746,Student_746,Other,15,9,88,66,52,83.9258860462213,High School,3.1849904005234,Yes,Standard,Yes,Fail
S747,Student_747,Male,16,11,62,90,77,80.451290234107,High School,1.35789249124155,No,Free or reduced,Yes,Pass
S748,Student_748,Female,17,12,60,73,52,97.233297693982,Master's,2.67193634202765,No,Free or reduced,No,Pass
S749,Student_749,Male,17,9,95,51,94,91.5423416477581,Bachelor's,4.41313919426881,No,Free or reduced,No,Fail
S750,Student_750,Female,16,12,68,89,83,97.8131691092369,PhD,4.42461448797864,No,Free or reduced,Yes,Pass
S751,Student_751,Other,17,12,60,64,65,91.9389044682634,High School,1.39695065967872,Yes,Standard,Yes,Pass
S752,Student_752,Male,15,12,62,81,71,96.2032217991941,High School,1.36288353099132,Yes,Standard,No,Pass
S753,Student_753,Other,17,12,95,88,81,88.593467267103,High School,2.05078190800774,No,Standard,No,Pass
S754,Student_754,Male,15,12,94,55,87,94.9971986257654,Bachelor's,4.49906425021597,No,Free or reduced,No,Pass
S755,Student_755,Female,16,12,50,50,57,98.2608293377971,Bachelor's,1.515610340294,Yes,Free or reduced,No,Pass
S756,Student_756,Other,15,9,89,96,57,91.4424592744441,Master's,3.87998721050978,Yes,Standard,No,Fail
S757,Student_757,Male,17,11,93,72,55,83.6157030112476,Bachelor's,1.40466247845241,No,Standard,Yes,Pass
S758,Student_758,Female,17,10,68,88,63,85.375952300604,PhD,3.4925514149913,No,Free or reduced,Yes,Fail
S759,Student_759,Other,17,12,61,66,81,83.9728915379481,Master's,2.42426919647658,No,Standard,No,Fail
S760,Student_760,Other,16,10,57,83,84,84.9371405519146,Master's,4.15565585186347,Yes,Standard,Yes,Pass
S761,Student_761,Male,16,9,57,90,59,86.1283089870207,PhD,1.93476179530145,No,Free or reduced,Yes,Fail
S762,Student_762,Male,17,12,94,78,52,91.1026757350638,PhD,3.55680731755984,No,Free or reduced,No,Fail
S763,Student_763,Male,15,11,61,58,61,91.7598325892767,PhD,1.94273013830354,No,Free or reduced,Yes,Fail
S764,Student_764,Female,16,10,97,62,98,88.5299949448372,Master's,3.85464113244862,No,Standard,Yes,Pass
S765,Student_765,Male,17,12,82,55,80,92.3084155964167,Master's,4.494712138243,No,Free or reduced,Yes,Fail
S766,Student_766,Other,17,9,94,55,78,81.6314985122273,Master's,1.50720719650704,Yes,Standard,No,Pass
S767,Student_767,Other,16,11,75,69,54,81.7557647411632,PhD,4.46638275438201,No,Standard,No,Fail
S768,Student_768,Male,16,10,88,52,74,83.4365892071532,PhD,3.37430101765719,Yes,Free or reduced,Yes,Fail
S769,Student_769,Male,16,10,77,66,90,90.3615499608069,High School,1.5084419634681,No,Standard,Yes,Fail
S770,Student_770,Other,15,12,54,98,80,84.2798935739663,Bachelor's,2.71016742143885,No,Free or reduced,Yes,Fail
S771,Student_771,Female,15,11,57,61,70,85.6656880698515,High School,1.64344117394039,No,Free or reduced,Yes,Pass
S772,Student_772,Male,17,11,74,97,69,88.0062567234599,PhD,3.80139155546628,Yes,Standard,Yes,Fail
S773,Student_773,Male,16,11,76,96,88,96.2373224802076,Master's,4.0354725376718,Yes,Standard,Yes,Fail
S774,Student_774,Other,15,11,95,94,71,80.2772427182572,PhD,1.4231860810912,Yes,Free or reduced,No,Pass
S775,Student_775,Male,16,9,72,50,53,92.9875764047324,Bachelor's,3.02455941077858,No,Free or reduced,Yes,Pass
S776,Student_776,Female,17,11,79,66,62,93.3775306208137,High School,4.25850022410367,No,Free or reduced,Yes,Pass
S777,Student_777,Other,15,10,94,52,94,95.9731156071327,High School,4.74465216620399,Yes,Free or reduced,No,Fail
S778,Student_778,Male,15,10,96,75,91,98.6550587812063,Master's,3.05407146696708,Yes,Free or reduced,Yes,Pass
S779,Student_779,Other,15,9,72,64,99,80.4027569789858,High School,4.80111689444563,No,Free or reduced,Yes,Pass
S780,Student_780,Male,17,10,98,85,98,83.0756741102643,High School,3.14275588182412,Yes,Standard,Yes,Pass
S781,Student_781,Male,16,10,96,81,69,97.7234258811199,PhD,2.57676197839963,No,Standard,Yes,Pass
S782,Student_782,Male,15,11,69,81,62,150,High School,4.39281251421158,Yes,Standard,No,Pass
S783,Student_783,Female,17,10,67,53,66,91.2918127786693,High School,2.97193084183236,Yes,Standard,Yes,Pass
S784,Student_784,Female,16,9,67,67,85,93.2605440744629,High School,2.88761004225809,Yes,Free or reduced,No,Fail
S785,Student_785,Other,17,11,51,98,82,93.5813320899127,Master's,2.96124995763931,No,Standard,Yes,Pass
S786,Student_786,Male,16,12,53,68,50,98.6348080663302,Master's,4.38714000747898,No,Standard,Yes,Fail
S787,Student_787,Male,17,11,79,92,64,99.9389883482334,PhD,4.32776616675221,Yes,Free or reduced,No,Pass
S788,Student_788,Female,16,9,82,84,62,94.4031492186188,High School,2.61407996976084,No,Standard,Yes,Pass
S789,Student_789,Male,15,11,85,89,66,85.744424184103,Master's,2.3331994394821,No,Free or reduced,No,Pass
S790,Student_790,Female,16,11,67,63,73,97.5950480458869,Master's,2.96771209615652,No,Free or reduced,No,Fail
S791,Student_791,Male,17,9,86,82,57,80.9844182908152,PhD,3.29109003894844,No,Free or reduced,No,Pass
S792,Student_792,Other,17,11,68,63,99,84.6216170574899,Bachelor's,1.95334884251199,Yes,Free or reduced,Yes,Pass
S793,Student_793,Male,16,9,96,83,76,97.9477143492743,High School,4.17582033886236,No,Free or reduced,Yes,Pass
S794,Student_794,Male,15,9,77,53,94,85.1238302887871,Master's,2.94593106292969,No,Standard,Yes,Pass
S795,Student_795,Female,15,12,89,73,72,84.413021192435,PhD,2.33618219367984,Yes,Standard,Yes,Fail
S796,Student_796,Male,16,10,69,78,95,82.7625058628049,PhD,1.42728397185596,No,Standard,No,Fail
S797,Student_797,Male,16,10,98,68,57,97.1822351529383,PhD,1.95538064161443,No,Free or reduced,Yes,Fail
S798,Student_798,Female,17,11,82,55,57,90.0011651838218,Master's,4.79712468702394,No,Standard,Yes,Fail
S799,Student_799,Other,15,11,61,82,75,93.4978640610831,High School,2.22039874727811,Yes,Standard,No,Fail
S800,Student_800,Other,16,12,64,98,96,84.7813276815006,Bachelor's,1.67543715746814,Yes,Standard,No,Pass
S801,Student_801,Female,15,12,90,89,62,95.1608084202243,High School,2.84269116661997,No,Standard,Yes,Pass
S802,Student_802,Female,16,12,88,68,88,95.200110899242,PhD,2.22835097344099,No,Free or reduced,No,Pass
S803,Student_803,Female,16,9,51,50,86,86.251960498166,PhD,1.14063700108478,Yes,Standard,No,Fail
S804,Student_804,Female,15,12,78,54,98,88.2136526602057,Bachelor's,2.29258086911767,Yes,Free or reduced,No,Pass
S805,Student_805,Female,16,12,119,76,77,84.193805548604,High School,3.17643449575787,Yes,Free or reduced,No,Fail
S806,Student_806,Other,16,11,59,65,74,99.5312204664581,PhD,3.20684948807987,No,Standard,No,Pass
S807,Student_807,Other,17,12,51,55,65,92.9120515411682,PhD,2.42623568470755,No,Free or reduced,Yes,Fail
S808,Student_808,Female,16,9,60,89,51,98.6908776143103,High School,2.7892110250104,Yes,Free or reduced,Yes,Pass
S809,Student_809,Male,16,9,62,62,67,86.0677108725827,PhD,4.86207167293907,No,Free or reduced,Yes,Pass
S810,Student_810,Female,16,11,59,97,66,95.6378182599378,High School,2.50939390892125,No,Free or reduced,Yes,Pass
S811,Student_811,Male,17,12,63,84,79,95.3171728776949,PhD,2.03290725303993,No,Free or reduced,Yes,Pass
S812,Student_812,Female,15,12,67,68,88,93.8331130373308,High School,1.97386817626704,No,Free or reduced,Yes,Fail
S813,Student_813,Female,17,9,58,61,62,99.312779505336,Bachelor's,2.83105845081654,No,Free or reduced,Yes,Pass
S814,Student_814,Other,17,12,88,65,81,87.8711067221263,PhD,4.03808059486778,No,Standard,No,Pass
S815,Student_815,Male,15,12,77,92,99,82.6143464717952,Bachelor's,1.82395273675389,No,Standard,Yes,Pass
S816,Student_816,Male,17,12,52,59,78,93.4341771848812,PhD,3.83718450856307,Yes,Free or reduced,Yes,Fail
S817,Student_817,Other,15,10,69,74,95,94.5861960095441,PhD,1.08459929339767,Yes,Free or reduced,Yes,Pass
S818,Student_818,Other,17,11,55,69,79,91.5012114691763,Master's,2.67573191193578,Yes,Standard,No,Pass
S819,Student_819,Other,15,10,76,80,67,84.1363578626679,High School,4.10346026081115,Yes,Standard,Yes,Pass
S820,Student_820,Other,16,11,51,53,62,90.0891188333871,Bachelor's,2.35493182309773,Yes,Standard,Yes,Pass
S821,Student_821,Male,17,9,78,93,92,86.2437947313826,Bachelor's,3.2549484057816,Yes,Standard,No,Pass
S822,Student_822,Male,17,12,87,72,70,88.5493305633338,Bachelor's,1.81991693130364,Yes,Free or reduced,Yes,Fail
S823,Student_823,Female,17,11,52,51,79,92.9043715168933,High School,3.96798156450469,Yes,Free or reduced,Yes,Fail
S824,Student_824,Female,17,10,65,71,70,94.9042948538167,Master's,1.20911641307504,Yes,Standard,No,Fail
S825,Student_825,Other,16,12,79,86,97,84.6444938180269,Bachelor's,4.410170579502,No,Standard,Yes,Pass
S826,Student_826,Other,17,9,89,57,66,88.1065072129391,High School,1.79278554568667,No,Standard,No,Fail
S827,Student_827,Other,16,11,51,56,89,85.3832314198326,PhD,4.49759212683332,Yes,Standard,Yes,Pass
S828,Student_828,Female,16,11,66,63,68,83.9726322772374,Bachelor's,2.41011696520207,No,Free or reduced,Yes,Pass
S829,Student_829,Female,16,11,90,52,64,95.6677443999168,Bachelor's,3.89073429789795,No,Standard,Yes,Pass
S830,Student_830,Female,16,12,61,99,58,98.1850538887398,Master's,2.27690119114475,Yes,Standard,No,Pass
S831,Student_831,Female,15,10,84,65,59,87.4046437136915,Bachelor's,4.62364668493859,Yes,Standard,No,Fail
S832,Student_832,Female,15,10,92,68,93,95.0255784874753,Bachelor's,1.5065485020735,Yes,Free or reduced,No,Fail
S833,Student_833,Female,17,11,50,67,80,97.9399057872882,PhD,1.71407915709039,No,Free or reduced,Yes,Fail
S834,Student_834,Female,15,9,94,65,72,96.9224842106046,High School,2.97212050063521,No,Free or reduced,Yes,Pass
S835,Student_835,Other,15,9,64,57,79,83.6562677707845,High School,1.32775375615258,Yes,Standard,No,Fail
S836,Student_836,Other,17,10,75,82,82,140,Master's,1.78392073880705,No,Standard,No,Fail
S837,Student_837,Other,17,9,86,98,58,87.5335288085893,PhD,4.77506552884806,No,Standard,Yes,Pass
S838,Student_838,Other,17,10,70,61,96,86.7848132234767,High School,4.90595864459155,No,Free or reduced,Yes,Fail
S839,Student_839,Female,15,11,98,60,50,81.2486265455556,PhD,2.50503731732169,Yes,Free or reduced,Yes,Pass
S840,Student_840,Male,15,10,80,54,93,89.7234730820977,High School,4.69314408405574,No,Standard,Yes,Fail
S841,Student_841,Female,17,10,74,76,84,82.1802723128186,PhD,3.17929870269373,No,Standard,No,Fail
S842,Student_842,Male,16,11,72,61,60,84.9707964185485,Master's,2.07896986349507,No,Free or reduced,Yes,Fail
S843,Student_843,Other,17,9,73,66,83,86.3388524353456,Bachelor's,3.80959488432239,No,Standard,Yes,Pass
S844,Student_844,Female,16,10,87,55,65,96.1765264698337,Master's,3.63560722629943,No,Standard,Yes,Fail
S845,Student_845,Other,16,10,77,82,58,97.5097730079179,High School,4.95650127643493,No,Standard,Yes,Fail
S846,Student_846,Female,17,11,70,54,81,86.0493263492294,Master's,2.06018914963713,No,Free or reduced,Yes,Fail
S847,Student_847,Other,17,9,92,77,64,97.1739624248915,Bachelor's,3.68823801064694,Yes,Standard,Yes,Fail
S848,Student_848,Male,17,10,67,63,61,97.1446187473958,Master's,1.20809502011779,Yes,Standard,Yes,Pass
S849,Student_849,Male,15,11,85,54,82,95.2930190076975,High School,1.45458415478688,No,Standard,No,Pass
S850,Student_850,Male,16,10,84,82,94,82.9339022803036,High School,1.01567349980437,Yes,Standard,No,Fail
S851,Student_851,Female,15,12,94,99,63,93.8064569380146,Master's,4.99784272423869,No,Free or reduced,No,Fail
S852,Student_852,Male,15,11,58,97,57,98.9004812916114,Bachelor's,4.20909478858991,No,Free or reduced,Yes,Fail
S853,Student_853,Female,17,9,87,90,57,93.6508095753431,Master's,4.14689205893416,No,Free or reduced,No,Pass
S854,Student_854,Male,15,9,79,68,76,86.6323369821567,Bachelor's,3.03890430115272,Yes,Standard,Yes,Fail
S855,Student_855,Male,17,9,93,71,61,90.0115863486166,PhD,2.20026833162176,No,Free or reduced,Yes,Fail
S856,Student_856,Female,16,9,83,54,50,92.9145008670211,Bachelor's,1.6050571378507,No,Standard,Yes,Pass
S857,Student_857,Female,17,10,81,51,92,90.2114081745701,PhD,2.13869895538585,Yes,Free or reduced,Yes,Pass
S858,Student_858,Male,15,10,52,79,89,82.3990588346194,Master's,2.50388488771656,Yes,Standard,No,Pass
S859,Student_859,Female,15,9,52,96,91,86.2412808930404,Bachelor's,4.02524038792118,No,Free or reduced,Yes,Fail
S860,Student_860,Male,17,9,77,88,60,96.0479206110727,PhD,3.15864715561261,Yes,Free or reduced,Yes,Pass
S861,Student_861,Female,17,9,93,53,88,97.2283609219103,PhD,1.30993450622193,Yes,Free or reduced,No,Pass
S862,Student_862,Other,15,10,64,82,92,82.7460006543114,PhD,1.07211603583565,No,Standard,No,Fail
S863,Student_863,Other,16,9,90,62,80,99.0477350479745,High School,1.40932871813625,No,Standard,No,Pass
S864,Student_864,Other,16,9,150,69,66,86.5764523569722,Master's,2.64199485478952,No,Standard,Yes,Fail
S865,Student_865,Other,17,12,89,56,82,93.2462747746144,PhD,4.73277166819607,Yes,Free or reduced,No,Fail
S866,Student_866,Other,16,12,60,64,81,95.0365029191336,Bachelor's,3.54960992483689,Yes,Standard,Yes,Pass
S867,Student_867,Male,15,9,97,72,78,96.2389246927577,PhD,4.20730359950206,Yes,Standard,Yes,Fail
S868,Student_868,Other,17,11,81,63,70,98.9149940445186,High School,2.86549837801819,No,Standard,No,Pass
S869,Student_869,Other,15,9,85,72,70,86.2583909605764,Master's,2.44666433278017,Yes,Standard,No,Pass
S870,Student_870,Other,15,12,82,68,89,97.1701290910311,High School,1.43360149086649,Yes,Standard,No,Pass
S871,Student_871,Other,16,11,105,78,72,82.6337380687241,High School,4.50373208874482,No,Standard,Yes,Fail
S872,Student_872,Female,17,11,88,69,55,94.1008181270719,High School,4.13264011611161,No,Free or reduced,Yes,Pass
S873,Student_873,Male,17,9,83,78,71,94.8395545902797,Bachelor's,1.6724723903909,No,Free or reduced,Yes,Fail
S874,Student_874,Other,16,12,77,73,99,93.5544648240264,Master's,3.04904225550504,Yes,Standard,Yes,Fail
S875,Student_875,Other,15,12,86,67,87,85.0462947227031,Master's,2.94949923168498,No,Free or reduced,Yes,Fail
S876,Student_876,Other,15,11,56,59,86,97.4608629403041,Bachelor's,3.50036621074611,Yes,Free or reduced,Yes,Pass
S877,Student_877,Male,15,9,53,90,94,83.3771692674079,Master's,4.78474757596505,Yes,Standard,No,Fail
S878,Student_878,Female,15,10,86,57,57,81.0726958304166,High School,3.31908576704992,No,Standard,Yes,Fail
S879,Student_879,Male,17,10,50,75,90,94.3492998122382,Master's,3.16086906711447,No,Free or reduced,No,Pass
S880,Student_880,Female,17,12,50,78,98,89.5095143046547,Bachelor's,1.20129173173866,No,Standard,No,Pass
S881,Student_881,Other,16,10,96,59,84,96.9819603991735,High School,1.2516299040721,No,Free or reduced,No,Fail
S882,Student_882,Other,16,12,69,66,60,87.6679428211652,Bachelor's,1.74938716530716,No,Free or reduced,No,Fail
S883,Student_883,Male,17,12,68,51,73,83.3655717701543,PhD,1.12988308676699,Yes,Free or reduced,No,Pass
S884,Student_884,Male,17,12,78,55,98,96.7288438493974,High School,3.97341158228005,Yes,Standard,Yes,Fail
S885,Student_885,Female,15,10,59,54,70,90.9781926328014,High School,3.89332121597585,Yes,Free or reduced,Yes,Fail
S886,Student_886,Female,15,12,67,77,51,83.7839158478071,Master's,1.54422493772657,No,Standard,Yes,Fail
S887,Student_887,Male,16,11,77,90,89,94.4076799717289,High School,4.34431560318112,Yes,Standard,Yes,Fail
S888,Student_888,Female,17,9,84,54,68,170,Bachelor's,1.61914413938445,No,Standard,No,Pass
S889,Student_889,Male,16,9,92,67,88,92.0862596448064,Master's,2.20470234798944,No,Standard,No,Fail
S890,Student_890,Female,17,12,96,75,77,89.2179667641316,PhD,1.99590759664546,Yes,Standard,No,Pass
S891,Student_891,Male,15,9,80,69,66,96.5741796763601,Bachelor's,2.48922839429219,Yes,Free or reduced,Yes,Fail
S892,Student_892,Male,16,10,76,90,55,96.591254313661,PhD,2.01865506355985,No,Standard,Yes,Pass
S893,Student_893,Male,16,10,60,98,68,94.1877764364877,PhD,2.95580370575381,Yes,Standard,Yes,Fail
S894,Student_894,Female,17,9,98,76,87,82.1080275479292,PhD,2.62963152541874,No,Standard,Yes,Pass
S895,Student_895,Female,15,10,98,98,77,96.7770772380814,High School,4.94627796311731,Yes,Standard,No,Fail
S896,Student_896,Female,16,9,87,61,51,93.4202596106582,Bachelor's,1.2237054005129,Yes,Standard,No,Pass
S897,Student_897,Male,15,9,54,56,87,93.940483320086,Bachelor's,1.56872550554941,Yes,Free or reduced,Yes,Fail
S898,Student_898,Female,16,9,57,52,86,87.2596568080774,High School,1.21130357563441,Yes,Standard,Yes,Fail
S899,Student_899,Female,15,12,83,59,53,97.5855911231401,Master's,3.5033647799295,Yes,Standard,No,Pass
S900,Student_900,Male,17,9,97,83,71,94.5074320046972,PhD,1.21803710965488,No,Free or reduced,No,Pass
S901,Student_901,Other,16,12,61,74,75,82.2518093305839,Bachelor's,4.34575894950449,Yes,Standard,No,Pass
S902,Student_902,Male,16,9,87,84,98,88.1555606881233,High School,3.04775452272771,Yes,Free or reduced,No,Pass
S903,Student_903,Female,15,9,50,65,92,97.7276072392028,PhD,3.10803049832613,Yes,Free or reduced,Yes,Pass
S904,Student_904,Male,15,9,80,51,85,80.9439340339476,Master's,3.24637803084878,No,Free or reduced,No,Fail
S905,Student_905,Other,16,10,160,73,62,99.228332392841,Master's,1.68325482522484,No,Free or reduced,No,Pass
S906,Student_906,Male,17,12,98,59,81,93.5832513663913,PhD,1.79076121245795,No,Standard,No,Pass
S907,Student_907,Female,15,12,94,87,66,92.6275195528675,Master's,2.27526929149202,No,Standard,No,Fail
S908,Student_908,Other,15,9,99,71,90,85.4111851297598,Bachelor's,3.37398566328741,No,Free or reduced,Yes,Pass
S909,Student_909,Female,15,9,54,75,85,84.9758357747836,Bachelor's,1.84047110376086,Yes,Free or reduced,Yes,Pass
S910,Student_910,Other,16,10,79,92,95,98.8411643897719,Bachelor's,1.46532690853304,Yes,Standard,Yes,Pass
S911,Student_911,Other,16,10,73,88,68,85.9654490846825,Master's,4.88046754567373,Yes,Free or reduced,Yes,Fail
S912,Student_912,Male,16,10,52,76,84,95.51010593438,Bachelor's,1.08792725923849,No,Free or reduced,Yes,Pass
S913,Student_913,Male,16,12,60,78,95,87.8624359641416,High School,4.21078962134409,No,Free or reduced,Yes,Fail
S914,Student_914,Female,17,12,94,96,89,82.7850814156941,Bachelor's,4.15214059830009,Yes,Standard,No,Fail
S915,Student_915,Male,17,12,53,87,77,80.2143059539072,Bachelor's,2.18885645538038,No,Free or reduced,No,Pass
S916,Student_916,Male,16,9,75,69,50,90.885146740305,Master's,1.54250646402925,No,Standard,No,Fail
S917,Student_917,Other,17,12,76,76,91,99.5155763709787,Bachelor's,1.58251458682169,No,Standard,No,Pass
S918,Student_918,Male,15,11,95,90,67,87.3827238761841,PhD,3.78972646894877,Yes,Standard,Yes,Pass
S919,Student_919,Other,15,11,92,69,97,87.1438466798609,High School,3.57122636434469,Yes,Free or reduced,No,Pass
S920,Student_920,Other,15,10,76,93,89,86.8818323569888,Master's,4.13098269700555,No,Free or reduced,Yes,Pass
S921,Student_921,Other,16,12,91,68,82,90.4108767460972,High School,4.74992468959642,No,Standard,No,Pass
S922,Student_922,Female,15,11,99,69,61,88.8132976684859,PhD,3.76770945306637,No,Standard,No,Fail
S923,Student_923,Female,17,10,55,84,57,97.5982925345403,Master's,1.62340614620577,No,Standard,No,Fail
S924,Student_924,Female,16,12,64,96,73,90.1104158344698,Master's,1.97377046706164,Yes,Free or reduced,Yes,Fail
S925,Student_925,Other,17,9,79,51,65,90.1551567637714,Bachelor's,4.36877492349246,No,Free or reduced,No,Fail
S926,Student_926,Female,15,11,91,79,99,82.7674318944111,High School,1.83722430333683,Yes,Standard,Yes,Pass
S927,Student_927,Female,15,9,86,83,53,99.6547908182077,PhD,1.29008926781793,Yes,Standard,Yes,Pass
S928,Student_928,Male,15,12,86,71,87,84.9994578173766,PhD,3.813120216169,Yes,Free or reduced,No,Fail
S929,Student_929,Female,16,11,91,52,93,81.467281349192,Master's,2.61010542196057,No,Standard,Yes,Pass
S930,Student_930,Female,17,12,86,55,76,93.2629249795042,Bachelor's,4.68016021018361,Yes,Free or reduced,Yes,Fail
S931,Student_931,Other,16,9,84,64,58,91.9073274031375,Master's,3.60102028437465,Yes,Free or reduced,No,Fail
S932,Student_932,Other,16,11,72,76,96,88.3029130798549,Master's,1.36167591116664,No,Standard,No,Fail
S933,Student_933,Other,15,9,55,59,65,88.4438446776136,Master's,4.79142626901464,No,Standard,No,Fail
S934,Student_934,Other,16,12,53,58,61,95.7012784209286,Master's,2.03422905456098,No,Free or reduced,No,Pass
S935,Student_935,Other,16,12,67,82,80,83.914252801993,PhD,2.34884996162514,Yes,Free or reduced,No,Pass
S936,Student_936,Other,15,9,58,81,73,96.4050663788978,PhD,2.60904165473417,No,Free or reduced,No,Fail
S937,Student_937,Female,16,11,98,97,63,92.9749422779004,Master's,1.20489718561725,Yes,Free or reduced,Yes,Fail
S938,Student_938,Other,15,9,78,55,94,88.3793954755905,Master's,2.98606168892242,Yes,Free or reduced,No,Fail
S939,Student_939,Other,15,12,62,90,74,89.1605723316774,Bachelor's,1.49327396430117,No,Standard,No,Fail
S940,Student_940,Male,15,9,96,85,83,85.1329441437219,Master's,2.60388130675341,Yes,Free or reduced,Yes,Fail
S941,Student_941,Female,15,12,66,51,52,95.0422866539395,PhD,2.40283915196834,Yes,Free or reduced,No,Pass
S942,Student_942,Female,16,9,94,78,73,90.2574948461054,High School,4.09136033370601,Yes,Free or reduced,Yes,Fail
S943,Student_943,Female,15,11,81,53,91,86.4170908549969,PhD,4.21268204653092,Yes,Standard,No,Fail
S944,Student_944,Other,15,11,97,50,58,91.921002315219,Bachelor's,1.61365152955635,No,Standard,No,Pass
S945,Student_945,Other,16,9,71,68,75,99.9146890410265,PhD,2.4662047495169,Yes,Free or reduced,Yes,Pass
S946,Student_946,Other,16,9,53,75,69,88.7052455931311,High School,2.49341264412733,No,Free or reduced,No,Pass
S947,Student_947,Male,17,11,54,74,89,200,Master's,1.60564177574434,Yes,Standard,Yes,Pass
S948,Student_948,Other,16,12,86,59,59,86.9003367984913,High School,4.19381402020476,Yes,Standard,No,Pass
S949,Student_949,Male,16,11,90,64,68,81.0946541384997,Master's,3.82891331334169,No,Standard,No,Pass
S950,Student_950,Female,17,12,98,71,52,84.0848421273686,Master's,1.76152714518814,Yes,Standard,Yes,Pass
S951,Student_951,Other,16,9,62,97,73,88.3739028665537,PhD,2.4668876343752,Yes,Free or reduced,No,Pass
S952,Student_952,Male,16,9,83,70,54,84.3926985718914,PhD,1.42322009942606,Yes,Standard,No,Pass
S953,Student_953,Male,16,12,170,71,52,80.0045407643651,PhD,3.51282638837218,Yes,Free or reduced,Yes,Fail
S954,Student_954,Other,16,9,71,85,76,98.3000307549505,Bachelor's,1.48548769819448,Yes,Free or reduced,No,Pass
S955,Student_955,Female,17,12,72,83,65,96.8775882246186,PhD,4.94373667449967,Yes,Standard,Yes,Fail
S956,Student_956,Female,16,10,52,79,98,94.8458446297389,Bachelor's,4.12272829875145,No,Standard,No,Fail
S957,Student_957,Female,16,11,91,74,64,83.3562919129206,PhD,2.56095419833598,No,Standard,Yes,Fail
S958,Student_958,Male,17,10,83,94,84,82.4072715241997,Master's,3.31425572911742,No,Standard,No,Fail
S959,Student_959,Male,15,12,81,77,61,81.3520949894477,Bachelor's,4.64536726486564,Yes,Free or reduced,Yes,Fail
S960,Student_960,Male,17,11,94,50,90,94.4805837754584,High School,3.2163971215833,Yes,Free or reduced,Yes,Fail
S961,Student_961,Male,15,12,98,98,93,98.5761592137577,Bachelor's,1.69799394559182,Yes,Free or reduced,No,Fail
S962,Student_962,Female,17,11,70,94,75,88.6107164182607,Bachelor's,2.51481342232464,No,Standard,No,Fail
S963,Student_963,Other,17,11,95,53,96,82.382813439921,High School,4.37257946011898,Yes,Free or reduced,Yes,Pass
S964,Student_964,Male,16,11,93,56,83,90.2478564146421,Bachelor's,3.57685206395847,No,Standard,No,Fail
S965,Student_965,Male,15,11,70,98,72,86.9766381491726,Master's,3.6028975373352,Yes,Free or reduced,Yes,Fail
S966,Student_966,Female,16,12,93,58,80,87.496498487,PhD,4.46728594275396,Yes,Standard,No,Fail
S967,Student_967,Other,15,11,60,85,99,92.4266124831141,High School,4.57589222985002,Yes,Free or reduced,No,Fail
S968,Student_968,Other,17,11,88,68,69,94.374362265244,PhD,4.67917028711775,No,Free or reduced,Yes,Pass
S969,Student_969,Female,17,10,53,50,61,82.2120719774632,Master's,1.37939677301262,Yes,Standard,Yes,Fail
S970,Student_970,Female,15,9,50,59,72,80.7118046161295,High School,3.1765040078524,No,Free or reduced,No,Pass
S971,Student_971,Other,16,9,77,85,53,99.8866060537143,PhD,3.96203808487327,Yes,Free or reduced,No,Pass
S972,Student_972,Male,16,10,73,58,72,84.654566978311,PhD,4.02770738050806,Yes,Standard,No,Fail
S973,Student_973,Other,16,10,84,94,97,81.0766104981692,Master's,3.42686480788002,No,Standard,No,Fail
S974,Student_974,Female,16,12,62,95,97,83.7975065819184,PhD,1.6671493407347,Yes,Standard,No,Pass
S975,Student_975,Male,17,12,96,91,50,80.7791569269693,Master's,4.18968221576666,Yes,Standard,Yes,Fail
S976,Student_976,Male,17,12,83,81,74,87.8362178923434,Bachelor's,3.88044533405978,Yes,Standard,No,Fail
